,first_name,last_name,city,postal_code,state,specialty_code,src,specialty,npi
1581,Roberto,Toni,Boston,2111,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1582,Gianluca,Toraldo,Burlington,1805,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1972869857
1583,Mira,Torres,Worcester,1655,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083697924
1584,Robert,Tower,Portland,97209,OR,207W00000X,asoprs,,1063512101
1585,Daniel,Townsend,Boston,2114,MA,207W00000X,asoprs,,1003800749
1586,Neil,Tran,Santa Ana,92799,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1316096688
1587,Trung,Tran,Gretna,70056,LA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1043638893
1588,Michael,Tran,Orange,92868,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1073552295
1589,Alejandro,Trepp Carrasco,Boca Raton,33431,FL,207RE0101X,tepezza,"Endocrinology, Diabetes & Metabolism",1144518085
1590,David,Tridgell,St Louis Park,55416,MN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1144401720
1591,Brian,Tse,Naples,34103,FL,207W00000X,tepezza,,1629202890
1592,Brian,Tse,Plantation,33324,FL,207W00000X,tepezza,,1629202890
1593,Brian,Tse,Miami,33136,FL,207W00000X,asoprs,,1629202890
1594,David,Tse,Miami,33136,FL,207W00000X,asoprs,,1326063868
1595,Susan,Tucker,Peabody,1960,MA,207W00000X,asoprs,,1578664462
1596,Traci,Tupper,Dublin,94568,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1679797849
1597,Tracy,Tylee,Seattle,98105,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1851557862
1598,Frank,Tzeng,Concord,94520,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1932292315
1599,Jayalakshmi,Udayasankar,Mountain View,94040,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1689785545
1600,Randall,Urban,Galveston,77555,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1205995644
1601,Scott,Uretsky,New Hyde Park,11042,NY,207W00000X,tepezza,,1952598179
1602,Liliana,Uribe-Bruce,Escondido,92025,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1689010324
1603,Stephen,Usala,Amarillo,79121,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1992879563
1604,Christine,Uy,Destin Florida,32541,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1605,Harry,Uy,San Antonio,78212,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1962541466
1606,Nicolas,Uzcategui,Scottsdale,85251,AZ,207W00000X,asoprs,,1801983473
1607,M. Reza,Vagefi,San Francisco,94143,CA,207W00000X,asoprs,,
1608,Rodrigo,Valderrama,Birmingham,35243,AL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1144240656
1609,Ageliki,Valsamis,Great Neck,11021,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1558329730
1610,John,Van Gemert,Spokane,0,WA,207W00000X,asoprs,,1669486171
1611,Suzanne,van Landingham,Madison,53705,WI,207W00000X,asoprs,,1285072652
1612,Douglas,Van Putten,Michigan City,46360,IN,207W00000X,asoprs,,
1613,Chaim,Vanek,Portland,97239,OR,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1720180300
1614,Nisha,Varghese,Louisville,40243,KY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1427137223
1615,Morgan,Vargo,Midlothian,23112,VA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1063831485
1616,Swarna,Varma,Pittsburgh,15243,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1073599445
1617,Radhika,Vattikuti,Glendale,85306,AZ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790742682
1618,Damaris,Vega,Houston,77066,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1447351176
1619,Angela,Veloudios,Medford,8055,NJ,207W00000X,asoprs,,
1620,Victor,Vergara-Abreu,Yabucoa,767,PR,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1621,Ashish,Verma,Shelby Township,48317,MI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1649238213
1622,Irini,Veronikis,Saint Louis,63141,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1578508701
1623,Josef,Vesely,Ocala,34471,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1427043900
1624,Kenneth,Vestal,Laguna Niguel,92677,CA,207W00000X,asoprs,,1457409443
1625,Michael,Via,New York,10003,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790957645
1626,Matthew,Vicinanzo,Birmingham,35205,AL,207W00000X,asoprs,,1740283266
1627,Valerie,Vick,Mobile,36606,AL,207W00000X,asoprs,,1093700569
1628,William,Vickers,Port St Lucie,34986,FL,207W00000X,tepezza,,1639269798
1629,William,Vickers,Port Saint Lucie,34986,FL,207W00000X,asoprs,,1639269798
1630,Ana,Victoria,Miami,33176,FL,207W00000X,tepezza,,1114217551
1631,Ana Carolina,Victoria,Miami,33176,FL,207W00000X,asoprs,,
1632,Ira,Vidor,Newport Beach,92660,CA,207W00000X,asoprs,,1467582106
1633,Betty,Villafuerte,Owensboro,42303,KY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1528047362
1634,Ronald,Villanueva,TOMS RIVER,8755,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1508838434
1635,Tish,Villanueva,Los Angeles,90027,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1891953915
1636,Bryan,Vinik,Boca Raton,33486,FL,207RE0101X,tepezza,"Endocrinology, Diabetes & Metabolism",1649384157
1637,Bryan,Vinik,Delray Beach,33484,FL,207RE0101X,tepezza,"Endocrinology, Diabetes & Metabolism",1649384157
1638,Ivan,Vrcek,Dallas,75231,TX,207W00000X,asoprs,,1184914806
1639,Laurel,Vuong,Boston,2116,MA,207W00000X,tepezza,,1649504523
1640,Suneetha,Vysetti,Aurora,60504,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1154596567
1641,Amy,Wachter,Wilmington,19801,DE,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1679747323
1642,Michael,Waddell,Indianapolis,46237,IN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1962420141
1643,Lilly,Wagner,Rochester,55905,MN,207W00000X,asoprs,,1982990057
1644,Brynn,Wajda,Portland,4102,ME,207W00000X,tepezza,,1578822094
1645,Shannon,Wakeley,Lincoln,68506,NE,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1942350905
1646,Tony,Walden,Concord,28025,NC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1104898170
1647,Zhiyu,Wang,Tacoma,98405,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1245473230
1648,Linda,Wang,Los Alamitos,90720,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1649,Tracy,Wang,Milwaukee,53226,WI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1316141955
1650,Avantika,Waring,Seattle,98112,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1265595821
1651,Ronald,Warwar,Dayton,45409,OH,207W00000X,asoprs,,1881698363
1652,Ari,Wassner,Boston,2115,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1619165552
1653,Alison,Watson,Philadelphia,19107,PA,207W00000X,asoprs,,1063755361
1654,Ronald,Watts,Stockbridge,30281,GA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1942301759
1655,Lamont,Weide,Kansas City,64108,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1366410698
1656,David,Weinberg,Concord,3301,NH,207W00000X,asoprs,,1164502076
1657,Stuart,Weinerman,Great Neck,11021,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1376698159
1658,Roy,Weiss,Miami,33136,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1104989623
1659,Steven,Weitzman,Houston,77030,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1073701959
1660,Timothy,Wells,Milwaukee,53226,WI,207W00000X,asoprs,,1225080542
1661,Michael,Welsh,Indianapolis,46290,IN,207W00000X,asoprs,,1609874486
1662,Sandra,Werbel,Gainesville,32607,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1801976360
1663,Marc,Werner,Garden City,11530,NY,207W00000X,tepezza,,1760462048
1664,Ralph,Wesley,Nashville,37203,TN,207W00000X,asoprs,,1679521918
1665,Sara,Wester,Miami,33136,FL,207W00000X,asoprs,,1730380445
1666,Craig,Wexler,Medford,11763,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1982652533
1667,Jason,Wexler,Washington,20010,DC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1376502179
1668,Katherine,Whipple,Rochester,14564,NY,207W00000X,asoprs,,
1669,William,White,Kansas City,64114,MO,207W00000X,asoprs,,1497778641
1670,Cory,White,Greenville,29607,SC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1700973765
1671,Caitlin,White,Philadelphia,19104,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1285952374
1672,Dorota,Whitmer,Lakewood,44107,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1528232998
1673,Mark,Wiesen,Teaneck,7666,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1053367912
1674,Mark,Wilford,Altoona,16602,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1174501654
1675,T. David,Wilkes,Little Rock,72205,AR,207W00000X,asoprs,,
1676,Robert,Wilkins,Houston,77025,TX,207W00000X,asoprs,,1063407153
1677,Brian,Willoughby,Denver,80206,CO,207W00000X,asoprs,,1962425710
1678,Martha,Wilson,San Antonio,0,TX,207W00000X,asoprs,,
1679,Matthew,Wilson,Memphis,38163,TN,207W00000X,asoprs,,1104883701
1680,Kathryn,Winkler,Des Plaines,60016,IL,207W00000X,asoprs,,1043586522
1681,Stephen,Winkler,Des Plaines,60016,IL,207W00000X,asoprs,,1104158591
1682,Bryan,Winn,San Francisco,94143,CA,207W00000X,asoprs,,
1683,David,Wirta,Newport Beach,92663,CA,207W00000X,asoprs,,1255435822
1684,Elizabeth,Wirthwein,Knoxville,37916,TN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1316989965
1685,Lisa,Wisniewski,Lynchburg,24502,VA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336123660
1686,Edward,Wladis,Slingerlands,12159,NY,207WX0200X,tepezza,Ophthalmic Plastic and Reconstructive Surgery,1417992611
1687,Edward,Wladis,Albany (Slingerlands),12159,NY,207W00000X,asoprs,,1417992611
1688,Ted,Wojno,Atlanta,30322,GA,207W00000X,asoprs,,1205886728
1689,Peter,Wong,East Setauket,11733,NY,207W00000X,tepezza,,
1690,Peter,Wong,Rockville Centre,11570,NY,207W00000X,tepezza,,1215931670
1691,Peter,Wong,Garden City,11530,NY,207W00000X,tepezza,,1215931670
1692,Alan,Wong,Everett,98201,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1518070234
1693,Megan,Wood,Glen Carbon,62034,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1694,Troy,Woodman,Tacoma,98405,WA,207W00000X,asoprs,,1487638086
1695,Whitney,Woodmansee,Gainesville,32610,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1689764367
1696,Julie,Woodward,Durham,27705,NC,207W00000X,asoprs,,1134203011
1697,John,Woog,Rochester,55905,MN,207W00000X,asoprs,,1831179357
1698,Michael,Worley,New Orleans,70115,LA,207W00000X,asoprs,,1902073547
1699,Patricia,Wu,San Diego,92130,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1700,Albert,Wu,Palo Alto,94303,CA,207W00000X,asoprs,,
1701,Allan,Wulc,Plymouth Meeting,19462,PA,207W00000X,asoprs,,1518954700
1702,Pavan,Yadav,Torrance,90502,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1851609218
1703,Liza,Yambay,Normal,61761,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1704,Junping,Yang,Saint Joseph,64506,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1831120773
1705,Rex,Yannis,Chattanooga,37421,TN,207W00000X,asoprs,,1417007691
1706,Charmaine,Yap,N Las Vegas,89086,NV,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1508801226
1707,Nadia,Yaqub,Fairfield,45014,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1891750287
1708,Abid,Yaqub,Cincinnati,45219,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1275598666
1709,Tahira,Yasmeen,Merrionette Park,60803,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1871571646
1710,John,Yassin,Arlington,22205,VA,207W00000X,asoprs,,1811093792
1711,Rajini,Yatavelli,Shreveport,71103,LA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1712,Subhashini,Yaturu,Columbia,29209,SC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1649374786
1713,R. Patrick,Yeatts,Winston-Salem,27157,NC,207W00000X,asoprs,,
1714,Michael,Yeh,Los Angeles,90095,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1715,Michael,Yen,Houston,77030,TX,207W00000X,asoprs,,1740279108
1716,Anthony,Yin,Novato,94945,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1982710976
1717,Ian,Yip,Woodland Hills,91367,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1770503955
1718,Marc,Yonkers,Daly City,94015,CA,207W00000X,asoprs,,1750671780
1719,Michael,Yoon,Boston,2114,MA,207W00000X,asoprs,,1710199047
1720,Gerald,Youker,Portland,97213,OR,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1912908138
1721,Lisa,Young,Ocala,34471,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1861694911
1722,Omaya,Youssef,Gaithersburg,20879,MD,207W00000X,asoprs,,1770783342
1723,Silvana,Yovanof,Monongahela,15063,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1770561375
1724,Diana,Yu,Medford,11763,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1725,Yi-Hao,Yu,Stamford,6902,CT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1306914957
1726,Tooraj,Zahedi,Brooklyn,11212,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083672133
1727,Jennifer,Zaitz,Holmdel,7733,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1205031911
1728,Renzo,Zaldivar,Cary,27513,NC,207W00000X,asoprs,,1548234313
1729,Katherine,Zamecki,Danbury,6810,CT,207W00000X,tepezza,,1972764843
1730,Carlos,Zapata,Tallahassee,32308,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1669480802
1731,Kiarash,Zarbalian,Frederick,21703,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1467587063
1732,Chad,Zatezalo,North Bethesda,20852,MD,207W00000X,asoprs,,1861603524
1733,Sandy,Zhang-Nunes,San Gabriel,91775,CA,207W00000X,asoprs,,1740434406
1734,Ping,Zhou,Brewster,10509,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1735,Jeffrey,Zigman,Dallas,75390,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1437162914
1736,Donald,Zimmerman,Chicago,60611,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1689699019
1737,Omar,Zmeili,Akron,44310,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083812101
1738,Christine,Zolli,Union,7083,NJ,207W00000X,asoprs,,1720066087
1739,Susan,Zoltan,New York,10028,NY,207W00000X,tepezza,,1801006762
1740,John,Zora,Sandy Springs,30342,GA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1518377654
1741,Christopher,Zoumalan,Beverly Hills,90212,CA,207W00000X,asoprs,,1265612899
1742,Lubna,Zuberi,Philadelphia,19107,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1558558304
1743,Susan,Zweig,New York,10016,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1053335356
1744,Hayward,Zwerling,Dracut,1826,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1447252770
1745,Orin,Zwick,Annapolis,21401,MD,207W00000X,asoprs,,
